title,price RUB,rating,reviews,Screen Size in,Storage Capacity GB,RAM GB,Features,Brand,Model,Processor,Chipset Model,Lock Status,Network,Operating System,Connectivity,Camera Resolution MP,Colour_AT&T,Colour_Black,Colour_Blue,Colour_Gold,Colour_Green,Colour_Grey,Colour_Multicoloured,Colour_Pink,Colour_Purple,Colour_Red,Colour_Silver,Colour_Unknown,Colour_White,Colour_Yellow,product condition_Unknown,product condition_бу,product condition_восстановленное в хорошем состоянии,product condition_на запчасти,product condition_новое
47,70000.0,0.96,0.009765625,0.006136363636363637,0.24926686217008798,0.058823529411764705,79,5,201,14,86,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39,90000.0,0.9800000000000001,0.015625,0.006255411255411256,0.4995112414467253,0.12156862745098039,37,5,143,14,86,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
51,18000.0,0.9,0.0390625,0.005400432900432901,0.06158357771260997,0.027450980392156862,58,5,203,14,58,8,19,5,20,0.07953976988494246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,32000.0,0.9199999999999999,0.029296875,0.005844155844155844,0.1241446725317693,0.043137254901960784,58,5,198,14,81,8,19,5,36,0.2396198099049525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
41,40000.0,0.9400000000000001,0.01953125,0.005627705627705628,0.24926686217008798,0.058823529411764705,37,5,197,14,80,8,19,5,20,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,55000.0,0.96,0.013671875,0.006136363636363637,0.24926686217008798,0.058823529411764705,37,5,199,14,84,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
50,9000.0,0.8400000000000001,0.05859375,0.004816017316017316,0.01466275659824047,0.011764705882352941,58,5,202,16,53,8,19,5,20,0.06453226613306652,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,75000.0,0.96,0.009765625,0.00604978354978355,0.4995112414467253,0.09019607843137255,37,5,144,14,82,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
304,38000.0,0.96,0.05859375,0.00551948051948052,0.06158357771260997,0.027450980392156862,60,4,204,0,11,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
302,40000.0,0.9400000000000001,0.048828125,0.00551948051948052,0.1241446725317693,0.027450980392156862,60,4,204,0,93,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
303,46000.0,0.9800000000000001,0.0390625,0.00551948051948052,0.24926686217008798,0.027450980392156862,60,4,204,0,88,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
306,75000.0,0.96,0.029296875,0.005194805194805195,0.06158357771260997,0.027450980392156862,66,4,205,0,19,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
305,90000.0,0.9800000000000001,0.01953125,0.005194805194805195,0.24926686217008798,0.027450980392156862,66,4,205,31,91,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
308,90000.0,0.96,0.0390625,0.005952380952380953,0.06158357771260997,0.027450980392156862,66,4,206,0,90,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
307,105000.0,0.9800000000000001,0.015625,0.005952380952380953,0.24926686217008798,0.027450980392156862,66,4,206,0,11,8,23,3,24,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
81,28000.0,0.9,0.0234375,0.006028138528138528,0.1241446725317693,0.058823529411764705,66,13,4,22,11,8,3,4,0,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
262,70000.0,0.9800000000000001,0.009765625,0.0060173160173160175,0.24926686217008798,0.09019607843137255,66,36,187,4,23,7,3,4,22,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
280,32000.0,0.9199999999999999,0.0390625,0.006136363636363637,0.1241446725317693,0.058823529411764705,81,38,93,24,13,8,3,4,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
175,60000.0,0.96,0.01953125,0.006006493506493507,0.24926686217008798,0.09019607843137255,66,22,151,6,19,8,3,4,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
192,25000.0,0.8800000000000001,0.029296875,0.005876623376623377,0.1241446725317693,0.061817023793276,79,24,57,22,24,8,3,4,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
101,75000.0,0.96,0.009765625,0.006060606060606061,0.24926686217008798,0.09019607843137255,66,14,125,25,11,8,3,4,22,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
157,35000.0,0.9199999999999999,0.01953125,0.006006493506493507,0.1241446725317693,0.058823529411764705,53,21,13,24,13,8,3,4,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
287,32000.0,0.9400000000000001,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,60,38,139,23,24,8,3,4,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
269,20000.0,0.9,0.048828125,0.006038961038961039,0.1241446725317693,0.058823529411764705,60,36,195,10,51,8,3,1,22,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
89,25000.0,0.9400000000000001,0.01953125,0.005952380952380953,0.1241446725317693,0.058823529411764705,66,13,182,9,11,8,3,4,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
300,18000.0,0.86,0.05859375,0.006298701298701299,0.1241446725317693,0.027450980392156862,60,39,39,29,23,8,3,1,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
195,22000.0,0.9199999999999999,0.029296875,0.005952380952380953,0.1241446725317693,0.043137254901960784,60,24,105,11,24,8,3,1,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
277,85000.0,0.9800000000000001,0.009765625,0.006287878787878788,0.24926686217008798,0.09019607843137255,66,38,92,25,11,8,3,4,22,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
164,22000.0,0.8616241299303946,0.008984375,0.02056277056277056,0.005307917888563049,1.0,36,31,120,1,48,8,19,5,20,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
268,15000.0,0.86,0.048828125,0.005963203463203463,0.1241446725317693,0.027450980392156862,60,36,194,18,11,8,3,1,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
291,30000.0,0.96,0.01953125,0.006136363636363637,0.1241446725317693,0.043137254901960784,79,38,147,20,24,8,3,1,0,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
94,24000.0,0.9,0.029296875,0.005952380952380953,0.1241446725317693,0.058823529411764705,66,14,115,7,93,8,3,4,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
183,23000.0,0.9400000000000001,0.01953125,0.005844155844155844,0.1241446725317693,0.058823529411764705,79,24,7,11,23,8,3,1,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
283,90000.0,0.96,0.009765625,0.006136363636363637,0.24926686217008798,0.09019607843137255,66,38,95,25,11,8,3,4,0,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
258,27000.0,0.9199999999999999,0.0390625,0.005887445887445888,0.1241446725317693,0.058823529411764705,79,36,179,12,93,8,3,1,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
86,21000.0,0.8800000000000001,0.029296875,0.005984848484848485,0.1241446725317693,0.058823529411764705,66,13,135,8,24,8,3,4,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
295,32000.0,0.9400000000000001,0.01953125,0.00591991341991342,0.1241446725317693,0.043137254901960784,81,39,33,21,11,8,3,4,37,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
161,15000.0,0.86,0.048828125,0.005963203463203463,0.1241446725317693,0.027450980392156862,60,22,14,13,23,8,3,1,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
281,24000.0,0.9,0.0234375,0.005497835497835498,0.1241446725317693,0.027450980392156862,79,38,94,19,13,8,3,1,6,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
104,19000.0,0.8616241299303946,0.06579324841224019,0.008093434343434344,0.22425696986734306,0.061817023793276,81,35,176,30,92,7,18,15,64,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
